class_,cell_id,condition,sub_type,nCounts,mito_pct,umap1,umap2
Neutrophils,p2b1:bcIHHU,healthy,bN3,1520,5.92105263157895,-0.0884136835932732,-11.215202621035
Neutrophils,p1b3:bcIFFZ,healthy,bN4,1012,2.86561264822134,-0.597700504481793,-11.3302157435936
Neutrophils,p1b3:bcHEPG,healthy,bN2,1280,3.125,-0.515845207393169,-11.4763730083031
Neutrophils,p2b1:bcHOUJ,healthy,bN4,1188,4.54545454545455,-0.14244535368681,-11.4394896541161
Neutrophils,p4b1:bcECOQ,healthy,bN5,1046,2.77246653919694,-0.475108591735363,-10.7672312770409
Neutrophils,p1b2:bcHSRH,healthy,bN4,1074,3.7243947858473,-0.269068984210491,-11.739713004641
Neutrophils,p3t3:bcEMRA,tumor,tN1,1246,1.4446227929374,-2.30860307615995,-8.01156645160141
Neutrophils,p2b1:bcEVMG,healthy,bN1,1244,2.17041800643087,-0.331242469966412,-12.9540141139549
Neutrophils,p1b2:bcDLDQ,healthy,bN1,1042,3.74280230326296,-0.432807294547558,-12.3070767436546
Neutrophils,p2b1:bcEPWF,healthy,bN4,1013,4.93583415597236,-0.341962961375713,-10.8250315700096
Neutrophils,p6b1:bcICRN,healthy,bN4,1424,3.01966292134832,-0.726299790561199,-11.0886319194359
Neutrophils,p1b3:bcAWKL,healthy,bN4,1055,1.80094786729858,-0.417548803508282,-10.7385743175072
Neutrophils,p2b1:bcIEGT,healthy,bN4,1447,2.69523151347616,-0.489759592235088,-11.0603678737205
Neutrophils,p1b2:bcHVWH,healthy,bN3,1291,3.40821068938807,-0.790261415660381,-11.8832915339989
Neutrophils,p4b1:bcIDBI,healthy,bN3,2204,8.8475499092559,-0.356495706260204,-11.9231703792137
Neutrophils,p1b2:bcHYTA,healthy,bN6,1278,6.41627543035994,-0.19570645493269,-11.2666552577537
Neutrophils,p7b1:bcDHVQ,healthy,bN1,1762,4.02951191827469,-0.386423854053021,-12.9520543132347
Neutrophils,p1b3:bcFQXR,healthy,bN4,1323,4.00604686318972,-0.69738212031126,-11.1994002376121
Neutrophils,p2b1:bcDIAV,healthy,bN6,1109,1.98376916140667,-0.372753588378429,-12.9136174235863
Neutrophils,p2b1:bcCWSE,healthy,bN1,1387,3.46070656092286,-0.139288989722729,-12.6132014308495
Neutrophils,p1b3:bcDSNA,healthy,bN4,1102,2.45009074410163,-0.669957307994366,-11.0444996867699
Neutrophils,p4b1:bcHHGT,healthy,bN4,1569,2.74059910771192,-0.19631406468153,-12.0653927836937
Neutrophils,p1b1:bcHGYG,healthy,bN3,1261,1.34813639968279,-0.136282233417034,-12.0837729487938
Neutrophils,p7b1:bcBXOI,healthy,bN1,1215,6.0082304526749,-0.340541152179241,-12.9538748775047
Neutrophils,p1b2:bcIGQM,healthy,bN3,1137,2.11081794195251,-0.282285479724407,-12.410777381472
Neutrophils,p7b1:bcHKGT,healthy,bN3,2058,3.79008746355685,-0.303469387710094,-12.5387471232933
Neutrophils,p2b1:bcGYPG,healthy,bN6,1275,2.74509803921569,-0.167976466834545,-12.2934115443748
Neutrophils,p2b1:bcDIKP,healthy,bN3,1065,3.38028169014085,-0.301208106696606,-11.3140214000267
Neutrophils,p2b1:bcFLZT,healthy,bN4,2015,2.8287841191067,-0.229436604201794,-11.3022378001732
Neutrophils,p1b3:bcBWNG,healthy,bN4,1029,4.08163265306122,-0.827483324229717,-11.4777281795067
Neutrophils,p2b1:bcEKSK,healthy,bN3,1178,3.3106960950764,-0.307719914138317,-11.1346638713402
Neutrophils,p7t1:bcANEQ,tumor,tN4,1035,3.57487922705314,-1.95347049635649,-8.19603567462387
Neutrophils,p2b1:bcENIX,healthy,bN1,1051,3.04471931493815,-0.325292853534222,-11.3691552196068
Neutrophils,p1b3:bcHYPD,healthy,bN3,1157,2.16076058772688,-0.282948521792889,-11.6834977183861
Neutrophils,p1b3:bcFQOC,healthy,bN2,1103,3.71713508612874,-0.609339503467083,-12.1000102077049
Neutrophils,p3b1:bcFUWT,healthy,bN6,1152,5.20833333333333,-0.153488187015057,-10.9097779307884
Neutrophils,p2b1:bcHIMQ,healthy,bN4,1084,3.41328413284133,-0.132695166289806,-11.1952879939598
Neutrophils,p6b1:bcCMFX,healthy,bN4,1180,5.59322033898305,-0.602832583606243,-10.9857810054344
Neutrophils,p3b1:bcDDSW,healthy,bN4,1018,3.7328094302554,-0.472683040320873,-11.4344857249779
Neutrophils,p1b1:bcEKTC,healthy,bN4,1421,2.25193525686137,-0.352970747172833,-10.9497025523704
Neutrophils,p3t2:bcCVJR,tumor,tN1,1496,1.47058823529412,-2.34593298834562,-8.04695062976303
Neutrophils,p2b1:bcIGRB,healthy,bN1,1292,2.1671826625387,-0.395574180305004,-12.7116444621605
Neutrophils,p3b1:bcGHRU,healthy,bN3,1036,5.98455598455599,-0.596631435573101,-11.7132819209618
Neutrophils,p6b1:bcHWNO,healthy,bN6,1057,7.09555345316935,-0.168683497130871,-10.5655196223778
Neutrophils,p7b1:bcGVPZ,healthy,bN5,1401,6.99500356887937,-0.193193344295025,-11.538273147158
Neutrophils,p2b1:bcCTSK,healthy,bN3,1231,1.54346060113729,-0.295188097178936,-11.4827492747826
Neutrophils,p1b1:bcDVGL,healthy,bN4,1385,4.04332129963899,-0.851197151362896,-11.5001595531029
Neutrophils,p1b3:bcGWHK,healthy,bN1,2267,4.45522717247464,-0.160262195289135,-12.6685421977562
Neutrophils,p3b1:bcAVBC,healthy,bN1,1330,4.21052631578947,-0.392508355796337,-12.5522578273338
Neutrophils,p4b1:bcCQOB,healthy,bN4,1396,3.72492836676218,-0.602728275477886,-12.0346005473656
Neutrophils,p2b1:bcCPHX,healthy,bN1,1045,2.48803827751196,-0.204435435950756,-12.4534981761497
Neutrophils,p7b1:bcHLJJ,healthy,bN1,2336,1.58390410958904,-0.31440111798048,-12.9748232875389
Neutrophils,p7b1:bcGQQI,healthy,bN3,1174,6.81431005110733,-0.84876003664732,-11.3742735896629
Neutrophils,p7b1:bcCZVW,healthy,bN1,1758,1.82025028441411,-0.371084658324719,-12.9788725886864
Neutrophils,p1b1:bcDCEZ,healthy,bN1,1201,1.9150707743547,-0.412350384414196,-12.9649003062767
Neutrophils,p2b1:bcAXUW,healthy,bN1,1090,2.29357798165138,-0.669740466296673,-11.9868863139671
Neutrophils,p7t2:bcEKNK,tumor,tN1,1390,2.66187050359712,-2.16808441084623,-8.08017950396957
Neutrophils,p1b2:bcCIXB,healthy,bN4,1013,1.48075024679171,-0.796926407039166,-11.5654395137352
Neutrophils,p2b1:bcHQZZ,healthy,bN3,1191,6.80100755667506,-0.128519622504711,-11.6697094951195
Neutrophils,p2b1:bcFAPQ,healthy,bN1,1805,2.77008310249307,-0.492624668300152,-12.4463770900291
Neutrophils,p1b1:bcACKI,healthy,bN4,1210,3.55371900826446,-0.634805587947369,-11.7603743587059
Neutrophils,p2b1:bcAZTX,healthy,bN3,1937,2.2715539494063,-0.0590678731799126,-12.0717213664574
Neutrophils,p1b2:bcENOL,healthy,bN1,1181,3.30228619813717,-0.587397126376629,-12.2742941890282
Neutrophils,p1b1:bcBSHN,healthy,bN3,1007,2.38331678252234,-0.0783021132349968,-12.4716713939232
Neutrophils,p7b1:bcHWKG,healthy,bN5,1356,4.27728613569322,-0.44894519251585,-10.9595931087059
Neutrophils,p1b3:bcHLBC,healthy,bN4,1256,2.62738853503185,-0.23891010683775,-11.0048745189232
Neutrophils,p1b2:bcIJMD,healthy,bN3,1039,3.27237728585178,-0.75015905302763,-11.8044446025413
Neutrophils,p3b1:bcFAKE,healthy,bN3,1505,8.70431893687708,-0.162835625827312,-12.2966559443993
Neutrophils,p6b1:bcGCLL,healthy,bN3,2185,4.30205949656751,-0.345839528262615,-11.1212237391991
Neutrophils,p2b1:bcFZEA,healthy,bN5,1665,3.003003003003,-0.064655927836895,-11.0790713344139
Neutrophils,p7t1:bcGTBA,tumor,tN5,1005,2.78606965174129,-1.99289276999235,-8.18914156299057
Neutrophils,p7t1:bcGHEW,tumor,tN4,1063,6.11476952022578,-1.92663076323271,-8.193154624514
Neutrophils,p2b1:bcCLPA,healthy,bN1,1906,2.04616998950682,-0.319297699153423,-12.8509924922508
Neutrophils,p7b1:bcFSAA,healthy,bN3,1546,3.16946959896507,-0.459427980601788,-11.6405013118309
Neutrophils,p2b1:bcIHOU,healthy,bN1,1538,2.86085825747724,-0.285008339107037,-12.8680565867943
Neutrophils,p2b1:bcDTOK,healthy,bN4,1128,3.90070921985816,-0.0659147183299065,-11.051215461306
Neutrophils,p1b1:bcHTJO,healthy,bN4,1215,3.95061728395062,-0.594195751369,-11.518762877993
Neutrophils,p1b3:bcDFIF,healthy,bN3,1340,2.61194029850746,-0.570250658214092,-12.4226201091331
Neutrophils,p1b1:bcAOZY,healthy,bN3,1385,2.96028880866426,-0.442995814502239,-12.4339774165672
Neutrophils,p1b3:bcEWDZ,healthy,bN3,1025,1.5609756097561,-0.305477825820446,-12.1659997020287
Neutrophils,p7b1:bcHCEO,healthy,bN3,1356,4.49852507374631,-0.447466341674328,-12.2172654185814
Neutrophils,p1b3:bcHAFG,healthy,bN4,1332,2.02702702702703,-0.790191320598126,-11.350251487307
Neutrophils,p3b1:bcDLSE,healthy,bN6,1302,2.38095238095238,-0.519174126803875,-10.9248068843407
Neutrophils,p7t2:bcAWRG,tumor,tN1,1317,4.1002277904328,-2.23384263914824,-8.04965429645004
Neutrophils,p2b1:bcDJEW,healthy,bN3,1298,3.08166409861325,-0.674636272609234,-11.5883152995628
Neutrophils,p3b1:bcGUXH,healthy,bN3,1615,4.14860681114551,-0.434093503177166,-11.6533082042259
Neutrophils,p2b1:bcCTQD,healthy,bN1,1278,1.87793427230047,-0.172461537539959,-12.2747233424705
Neutrophils,p2b1:bcHFJL,healthy,bN1,1380,2.17391304347826,-0.233553556621075,-12.5416319881004
Neutrophils,p1b1:bcGTGX,healthy,bN4,1419,2.39605355884426,-0.38248327177763,-12.4439242396873
Neutrophils,p2b1:bcHWSK,healthy,bN1,1104,3.44202898550725,-0.252181796252728,-11.7216170344871
Neutrophils,p1b3:bcAWHB,healthy,bN6,1445,2.28373702422145,-0.27702787321806,-12.3507960353416
Neutrophils,p3b1:bcGNPG,healthy,bN4,1020,2.54901960784314,-0.260697094619274,-11.3005936656517
Neutrophils,p7b1:bcCFTD,healthy,bN4,1020,4.90196078431373,-0.788021592319012,-11.7419961009544
Neutrophils,p2b1:bcESCM,healthy,bN1,1535,2.67100977198697,-0.549304870784283,-12.3732483897728
Neutrophils,p2b1:bcCKJO,healthy,bN4,1019,1.86457311089303,-0.174528030574322,-11.0374215159935
Neutrophils,p1b2:bcBAJU,healthy,bN2,1002,3.2934131736527,-0.325386552035809,-12.5309546504539
Neutrophils,p2b1:bcIFOS,healthy,bN1,1179,3.64715860899067,-0.174710182368755,-12.4847128902
Neutrophils,p2b1:bcGOHB,healthy,bN2,1044,2.77777777777778,-0.180899349868298,-11.1485617671532
Neutrophils,p2b1:bcGRMV,healthy,bN1,1448,2.76243093922652,-0.169490067183971,-12.2826893840355
Neutrophils,p2b1:bcIBRS,healthy,bN5,3021,4.13770274743462,-0.481436995685101,-10.92895822864
Neutrophils,p1b1:bcEYIS,healthy,bN5,1043,3.25982742090125,-0.0688336173892021,-11.2288668666405
Neutrophils,p2b1:bcHMHP,healthy,bN3,1881,3.8809144072302,-0.162081567466259,-11.5717671428246
Neutrophils,p2b1:bcELGS,healthy,bN3,1002,2.29540918163673,-0.169848589122295,-11.1237500224632
Neutrophils,p1b2:bcBANV,healthy,bN6,2073,1.78485287023637,-0.590606240451336,-12.2015078578514
Neutrophils,p1b3:bcHNXC,healthy,bN3,1308,3.36391437308868,-0.214465884387493,-12.0290768657249
Neutrophils,p4b1:bcFMOF,healthy,bN4,1448,1.8646408839779,-0.218217519938946,-10.7251627955955
Neutrophils,p2b1:bcCGFU,healthy,bN3,1198,3.75626043405676,-0.561212209880352,-12.3077796016258
Neutrophils,p2b1:bcDBKQ,healthy,bN3,1216,1.64473684210526,-0.138741342246532,-11.114577582888
Neutrophils,p1b2:bcIAUO,healthy,bN4,1176,2.04081632653061,-0.568357972323895,-11.2659333262962
Neutrophils,p7b1:bcIFLJ,healthy,bN1,1920,3.4375,-0.322079447925091,-13.0225632701439
Neutrophils,p1b3:bcHXQH,healthy,bN1,1365,4.98168498168498,-0.467272547900677,-12.8435214076561
Neutrophils,p1b2:bcAUOO,healthy,bN1,1257,2.54574383452665,-0.525851635158062,-12.6099284205955
Neutrophils,p1t3:bcATRF,tumor,tN3,1019,2.8459273797841,-2.19015148085356,-8.14009123187484
Neutrophils,p1b1:bcIFOF,healthy,bN2,1592,2.57537688442211,-0.587986377894878,-12.0093253169579
Neutrophils,p1b1:bcFGGZ,healthy,bN6,1315,2.3574144486692,-0.125299064338207,-12.1117098842186
Neutrophils,p2b1:bcEYAC,healthy,bN5,1007,3.57497517378352,-0.403188316047192,-10.9794276271385
Neutrophils,p3t2:bcHTNS,tumor,tN1,1219,5.08613617719442,-2.27164915007353,-8.05104761462631
Neutrophils,p2b1:bcFKWM,healthy,bN1,1181,2.03217612193057,-0.252285865962505,-12.6725981746239
Neutrophils,p1b1:bcHLBP,healthy,bN5,1705,0.93841642228739,-0.165871171176434,-11.0701878581566
Neutrophils,p2b1:bcDDPO,healthy,bN5,1152,5.81597222222222,-0.0243824402689934,-11.5750716243309
Neutrophils,p2t1:bcDLOF,tumor,tN3,1044,3.06513409961686,-2.26042821806669,-8.07972936969223
Neutrophils,p7b1:bcEXLK,healthy,bN1,1293,2.62954369682908,-0.278630999743938,-12.757062247805
Neutrophils,p3b1:bcEOOZ,healthy,bN4,1165,2.40343347639485,-0.24461284083128,-11.2706196818871
Neutrophils,p4b1:bcCSOX,healthy,bN3,1081,4.16281221091582,-0.354647783458233,-11.744855216555
Neutrophils,p2b1:bcAKRO,healthy,bN4,1544,2.26683937823834,-0.523530034244061,-11.1510165248436
Neutrophils,p1t3:bcDPDY,tumor,tN4,1054,1.89753320683112,-2.23181322020292,-8.0753157649559
Neutrophils,p3b1:bcCEBN,healthy,bN1,1715,4.25655976676385,-0.208059875190258,-12.3778441463036
Neutrophils,p3t1:bcEXBB,tumor,tN3,1049,3.71782650142993,-2.27173927229643,-8.05916910510482
Neutrophils,p4b1:bcDRFQ,healthy,bN1,1552,1.67525773195876,-0.246373800456524,-12.5058682475609
Neutrophils,p3b1:bcFKKW,healthy,bN2,1250,7.12,-0.224682120501995,-10.7455742869896
Neutrophils,p7b1:bcGQPU,healthy,bN3,1235,6.23481781376518,-0.711916832149029,-12.1747496638817
Neutrophils,p1b3:bcHTOA,healthy,bN6,1422,0.843881856540084,-0.0525974313616753,-11.0124009166283
Neutrophils,p7t1:bcICDT,tumor,tN4,1190,2.60504201680672,-2.19258048933744,-8.07729845385971
Neutrophils,p1b2:bcHGOM,healthy,bN4,1008,2.18253968253968,-0.706267384707928,-11.3462584529442
Neutrophils,p2b1:bcHIQY,healthy,bN1,1147,3.0514385353095,-0.315550831973553,-12.523118308596
Neutrophils,p1b1:bcHWEQ,healthy,bN4,1234,3.24149108589951,-0.639126447856426,-11.6299546275658
Neutrophils,p6b1:bcDREC,healthy,bN4,1467,8.31629175187458,-0.287108389556408,-10.8041136775536
Neutrophils,p2b1:bcHOVF,healthy,bN1,1061,5.46654099905749,-0.329480020225048,-11.3093884501976
Neutrophils,p2b1:bcIGUC,healthy,bN4,1045,3.54066985645933,-0.77982750338316,-11.2222426448387
Neutrophils,p7b1:bcDDOP,healthy,bN6,2479,3.22710770471964,-0.390902666270733,-12.9824240718407
Neutrophils,p7b1:bcHZZV,healthy,bN3,1367,5.5596196049744,-0.679471282184124,-11.6196005855125
Neutrophils,p2b1:bcAWUT,healthy,bN5,1115,2.42152466367713,-0.432734457671642,-10.8049119029564
Neutrophils,p4b1:bcHDPH,healthy,bN3,1085,3.68663594470046,-0.0920950452685356,-10.5793631587547
Neutrophils,p1b3:bcGUDX,healthy,bN5,1615,4.14860681114551,-0.244553415000439,-11.3142769847435
Neutrophils,p3b1:bcEMCM,healthy,bN4,1060,4.15094339622642,-0.427745966136456,-10.7897694621605
Neutrophils,p2b1:bcGHNW,healthy,bN3,1229,3.173311635476,-0.532638458430767,-12.3143456492943
Neutrophils,p2b1:bcGKFQ,healthy,bN4,1208,4.22185430463576,-0.497267393290997,-11.1452239070457
Neutrophils,p2b1:bcBWRQ,healthy,bN5,1017,4.62143559488692,-0.21297278803587,-11.1024859462303
Neutrophils,p7b1:bcGYOF,healthy,bN1,2406,2.24438902743142,-0.390772608935833,-12.7216942821068
Neutrophils,p1b3:bcDNTA,healthy,bN4,1138,5.4481546572935,-0.7582023422122,-11.6794703517479
Neutrophils,p7b1:bcGSKI,healthy,bN5,1187,3.03285593934288,-0.161564318358898,-11.2953150783104
Neutrophils,p4b1:bcDEZI,healthy,bN3,1056,1.42045454545455,-0.35643461149931,-10.7977450404686
Neutrophils,p2b1:bcCNJT,healthy,bN4,2135,2.29508196721311,-0.441001145064831,-10.9971154246849
Neutrophils,p3b1:bcCZZJ,healthy,bN3,1634,3.91676866585067,-0.603689817607403,-12.3955786738914
Neutrophils,p7b1:bcCAGP,healthy,bN2,1121,4.54950936663693,-0.723038820445538,-11.470875075869
Neutrophils,p7b1:bcHSBL,healthy,bN3,1283,2.80592361652377,-0.329673973739147,-11.9624398265404
Neutrophils,p2b1:bcGTUN,healthy,bN5,1512,3.24074074074074,-0.243040231883526,-11.0344784770531
Neutrophils,p1t3:bcCYKT,tumor,tN4,1220,2.37704918032787,-1.94916513365507,-8.15353231769027
Neutrophils,p7b1:bcHNYG,healthy,bN4,1425,3.85964912280702,-0.403361348330975,-11.3068821940941
Neutrophils,p1b1:bcHABE,healthy,bN3,1093,3.38517840805124,-0.554598955333233,-12.6378253016991
Neutrophils,p7t1:bcFNCY,tumor,tN5,1544,2.84974093264249,-1.98470690649748,-8.15910559039535
Neutrophils,p2b1:bcCYLX,healthy,bN3,1145,2.00873362445415,-0.138635186374187,-12.2740672145409
Neutrophils,p3t2:bcFUKE,tumor,tN1,1048,1.33587786259542,-2.35157230299711,-7.98971491198959
Neutrophils,p4b1:bcFCTG,healthy,bN4,1293,4.33101314771848,-0.359448341548443,-10.8730252299828
Neutrophils,p2b1:bcAUZJ,healthy,bN3,1661,3.07043949428055,-0.550979761302471,-11.4897597346825
Neutrophils,p1b3:bcHZHO,healthy,bN4,1169,2.65183917878529,-0.034806815803051,-11.3723776851219
Neutrophils,p1b3:bcFJLV,healthy,bN3,1083,2.40073868882733,-0.474922625243664,-12.8487389598412
Neutrophils,p6b1:bcHDSI,healthy,bN4,1139,6.23353819139596,-0.455161360919476,-10.7013581309837
Neutrophils,p2b1:bcHBTK,healthy,bN3,1270,2.59842519685039,-0.164848951518536,-12.2678711925072
Neutrophils,p4b1:bcGQFR,healthy,bN3,1452,2.8236914600551,-0.100739924132824,-10.8919623408836
Neutrophils,p1b1:bcEVMA,healthy,bN4,1748,3.37528604118993,-0.463789371669293,-11.3329623256248
Neutrophils,p1b1:bcFTAX,healthy,bN4,1850,3.62162162162162,-0.559063820064068,-11.3618653331322
Neutrophils,p1b2:bcCIAI,healthy,bN4,1037,3.8572806171649,-0.35753187340498,-11.6481450114769
Neutrophils,p7b1:bcHKDC,healthy,bN1,2105,4.84560570071259,-0.688388017833233,-12.2768548045677
Neutrophils,p2b1:bcCZUD,healthy,bN1,1443,1.38600138600139,-0.201541272819042,-12.2786810908836
Neutrophils,p1b1:bcGKEP,healthy,bN3,1318,4.85584218512898,-0.523505596339703,-12.2551959071678
Neutrophils,p1b2:bcDXWR,healthy,bN3,1212,2.64026402640264,-0.489146856486797,-12.0658801112694
Neutrophils,p3b1:bcHAWW,healthy,bN3,1080,3.24074074074074,-0.030967442214489,-11.8205731425804
Neutrophils,p1b3:bcDEEU,healthy,bN4,1008,2.38095238095238,-0.2968085090518,-11.2897141490501
Neutrophils,p2b1:bcHLIL,healthy,bN4,1039,3.27237728585178,-0.0665077845454216,-11.2007611308617
Neutrophils,p1b3:bcGTCJ,healthy,bN4,1550,1.93548387096774,-0.134960738837719,-11.301043799929
Neutrophils,p1b1:bcHPES,healthy,bN5,1083,2.21606648199446,-0.426942674338818,-10.832730582766
Neutrophils,p6b1:bcGMVN,healthy,bN4,1653,3.20629159104658,-0.653119591891766,-11.1907580409569
Neutrophils,p7b1:bcFEMV,healthy,bN4,1163,4.47119518486672,-0.719225076854229,-11.4296591792625
Neutrophils,p1b3:bcDANU,healthy,bN4,1110,2.43243243243243,-0.228840796172619,-11.3687994990868
Neutrophils,p3b1:bcHCIN,healthy,bN3,1395,6.02150537634409,-0.272809294879437,-12.0301220927757
Neutrophils,p2b1:bcBEXJ,healthy,bN3,1877,2.87693127330847,-0.243764607131481,-11.3867905650658
Neutrophils,p1b2:bcARZA,healthy,bN4,1170,2.99145299145299,-0.582484273135662,-11.3979924235863
Neutrophils,p3b1:bcEGDP,healthy,bN4,1140,5.08771929824561,-0.697841433703899,-11.4820597682518
Neutrophils,p1b3:bcEQQD,healthy,bN5,1577,5.13633481293596,-0.709736971080303,-11.6394017253441
Neutrophils,p1b2:bcEPUH,healthy,bN3,1023,3.03030303030303,-0.389663783729076,-12.2624943767113
Neutrophils,p4b1:bcHXPB,healthy,bN3,1751,3.99771559109081,-0.497233061015606,-11.5420935664696
Neutrophils,p2b1:bcGHMX,healthy,bN6,1258,2.46422893481717,-0.365730849921703,-12.2545884166283
Neutrophils,p4b1:bcGLJX,healthy,bN3,1502,2.26364846870839,-0.731472162425518,-11.4798796687645
Neutrophils,p3b1:bcCWGL,healthy,bN3,1190,5.29411764705882,-0.216546205699444,-11.7199852977318
Neutrophils,p1b2:bcFQKG,healthy,bN6,1076,2.13754646840149,-0.575874952495098,-11.3783991847557
Neutrophils,p3b1:bcEXLJ,healthy,bN3,1135,7.31277533039648,-0.0551144759058952,-12.3298857722801
Neutrophils,p3t1:bcHKQO,tumor,tN1,1032,2.32558139534884,-2.2482712547183,-8.06456594806137
Neutrophils,p1b2:bcEWNJ,healthy,bN1,1586,3.34174022698613,-0.294748691737652,-12.8217423472923
Neutrophils,p2b1:bcIDVP,healthy,bN1,1747,1.65998855180309,-0.51613178652525,-12.6179421458763
Neutrophils,p1b2:bcIDMO,healthy,bN3,1603,2.4329382407985,-0.315317897021771,-12.2069304500145
Neutrophils,p2b1:bcHCCX,healthy,bN5,1100,4.54545454545455,-0.410383729159832,-10.9869006190819
Neutrophils,p1b1:bcHBQE,healthy,bN4,1434,5.23012552301255,-0.77246346873045,-11.6070454631371
Neutrophils,p3t2:bcAHML,tumor,tN1,1056,2.27272727272727,-2.15289881628752,-8.10203008990707
Neutrophils,p1b1:bcEZQJ,healthy,bN6,1259,2.06513105639396,-0.648253349483013,-11.0860722575706
Neutrophils,p1b2:bcIHZS,healthy,bN4,1002,3.59281437125749,-0.644539503276348,-11.7339509044212
Neutrophils,p2b1:bcEUHQ,healthy,bN1,1001,2.0979020979021,-0.296954480826855,-12.8604682002586
Neutrophils,p7b1:bcIIZR,healthy,bN2,1404,4.13105413105413,-0.311716405570507,-11.8458226237816
Neutrophils,p3t1:bcIGQV,tumor,tN4,1176,1.53061224489796,-1.91008809012175,-8.23236017566146
Neutrophils,p2b1:bcHTMK,healthy,bN1,1157,2.85220397579948,-0.309211103141308,-12.952564528994
Neutrophils,p7t1:bcGAOQ,tumor,tN4,1056,4.73484848484848,-2.07733824652433,-8.15638475757064
Neutrophils,p7b1:bcELAU,healthy,bN4,1223,3.18887980376124,-0.512564090907574,-11.8311503444237
Neutrophils,p6b1:bcGMRO,healthy,bN5,1008,2.87698412698413,-0.0428265015482903,-11.7369998012108
Neutrophils,p3b1:bcGXUH,healthy,bN4,1109,7.3038773669973,-0.276974765479565,-11.2413523707909
Neutrophils,p3b1:bcEJNZ,healthy,bN6,1364,3.1524926686217,-0.394625095546246,-11.963870338015
Neutrophils,p1b3:bcHTOV,healthy,bN4,1310,5.57251908396947,-0.57183280390501,-11.0762579951805
Neutrophils,p2t2:bcHIQI,tumor,tN1,1214,2.30642504118616,-2.3122213165164,-8.05545454364242
Neutrophils,p1b1:bcGKSD,healthy,bN2,1129,2.74579273693534,-0.603354005038738,-11.6127331767601
Neutrophils,p3b1:bcHXMZ,healthy,bN6,1239,2.58272800645682,-0.192744163691998,-11.8530600581688
Neutrophils,p7t1:bcAAJN,tumor,tN4,1106,5.51537070524412,-2.15833976668119,-8.09182386737289
Neutrophils,p7b1:bcEELS,healthy,bN1,2322,3.22997416020672,-0.372441915690899,-12.877293876223
Neutrophils,p2b1:bcACBJ,healthy,bN1,1553,2.38248551191243,-0.313815919578075,-12.6873925242943
Neutrophils,p7b1:bcHQWS,healthy,bN1,1655,2.9607250755287,-0.3726843277812,-13.0370495830101
Neutrophils,p1b2:bcCEWW,healthy,bN4,1070,2.33644859813084,-0.561565903842449,-11.8915722880882
Neutrophils,p3b1:bcGVEW,healthy,bN4,1055,4.17061611374408,-0.58425476950407,-11.0010903392357
Neutrophils,p1b3:bcBEQB,healthy,bN5,1121,2.23015165031222,-0.482444314181805,-11.1625464473289
Neutrophils,p2b1:bcBMAO,healthy,bN4,1086,3.86740331491713,-0.0799995939135552,-11.0196393046898
Neutrophils,p2b1:bcFULU,healthy,bN4,1151,3.82276281494353,-0.124338654696941,-10.9945519481224
Neutrophils,p2b1:bcCJAX,healthy,bN1,1798,2.22469410456062,-0.319585172355175,-12.8416951213402
Neutrophils,p1b1:bcHYIJ,healthy,bN3,1025,5.07317073170732,-0.786593584239483,-12.0784552608055
Neutrophils,p4b1:bcFPIX,healthy,bN3,1317,3.64464692482916,-0.634350804507732,-11.6401665721458
Neutrophils,p7t1:bcIBQU,tumor,tN5,1023,8.89540566959922,-0.140126911818981,-10.5161259685081
Neutrophils,p2b1:bcFGKH,healthy,bN4,1307,3.44299923488906,-0.210994688689709,-10.8410904918236
Neutrophils,p2b1:bcCINE,healthy,bN1,1626,3.25953259532595,-0.513161806285381,-12.443868926577
Neutrophils,p2b1:bcFOKL,healthy,bN4,1103,2.35720761559384,-0.172726778209209,-11.7070601497215
Neutrophils,p1b1:bcCDMX,healthy,bN1,1391,3.59453630481668,-0.443573979556561,-12.7627242122215
Neutrophils,p7b1:bcBABR,healthy,bN1,1863,2.09339774557166,-0.446251420199871,-12.8728554759544
Neutrophils,p2b1:bcIDWJ,healthy,bN6,1113,2.51572327044025,-0.29363456171751,-12.7267230067772
Neutrophils,p2b1:bcIIAO,healthy,bN3,1162,3.70051635111876,-0.288967518031597,-11.5302069697899
Neutrophils,p2b1:bcBSFX,healthy,bN3,2168,2.53690036900369,-0.132579712092876,-12.3255293880028
Neutrophils,p1b1:bcCVZR,healthy,bN4,1128,1.95035460992908,-0.54018488329649,-11.7378562007469
Neutrophils,p6b1:bcGRCL,healthy,bN2,1428,6.1624649859944,-0.68224277895689,-11.2394564662498
Neutrophils,p3b1:bcFCWX,healthy,bN3,1310,4.65648854961832,-0.174241868674755,-11.5448582683128
Neutrophils,p1b3:bcHAEM,healthy,bN3,1420,2.88732394366197,-0.59183922213316,-12.2817194972557
Neutrophils,p1b1:bcHXUA,healthy,bN3,1427,5.18570427470217,-0.472646860301495,-11.8779891047996
Neutrophils,p7t1:bcEXWK,tumor,tN5,1061,3.86427898209237,-1.9692950527072,-8.17387609820785
Neutrophils,p1b1:bcHCDC,healthy,bN4,1300,3.84615384615385,-0.581003336131573,-12.2064869914574
Neutrophils,p1b1:bcEQXE,healthy,bN3,1075,2.51162790697674,-0.609751013934612,-12.4228995357079
Neutrophils,p3b1:bcHRCV,healthy,bN1,1274,3.2182103610675,-0.470624176681042,-12.5409272227806
